name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
信达生物,港股,2026-03-23,78.6,79.65,75.9,77.5,14655632.0,81.85,81.8133,,HOLD,持仓,
信达生物,港股,2026-03-24,78.8,82.25,78.1,81.55,10182437.0,81.36,81.9133,死叉,SELL,空仓,→ 次日(2026-03-25)开盘卖出 @ 83.6 (盈亏: -1.65%)
信达生物,港股,2026-03-25,83.6,84.35,81.85,82.55,8489500.0,80.9,82.2433,,HOLD,空仓,
信达生物,港股,2026-03-26,82.55,83.5,79.2,79.4,8014183.0,80.41,82.3067,,HOLD,空仓,
信达生物,港股,2026-03-27,80.1,86.05,79.85,85.5,26224718.0,81.3,82.4533,,HOLD,空仓,
信达生物,港股,2026-03-30,85.0,86.95,83.5,86.1,17491127.0,83.02,82.7433,金叉,BUY,持仓,→ 次日(2026-03-31)开盘买入 @ 86.7
信达生物,港股,2026-03-31,86.7,88.4,83.6,84.9,14518834.0,83.69,82.6833,,HOLD,持仓,
信达生物,港股,2026-04-01,86.9,91.6,86.45,90.9,23805781.0,85.36,83.1233,,HOLD,持仓,
信达生物,港股,2026-04-02,90.95,92.25,88.7,91.5,14715408.0,87.78,83.7733,,HOLD,持仓,
信达生物,港股,2026-04-08,92.4,93.1,89.05,89.3,15285299.0,88.54,84.3367,,HOLD,持仓,
信达生物,港股,2026-04-09,89.3,91.95,87.6,87.75,13565635.0,88.87,84.58,,HOLD,持仓,
信达生物,港股,2026-04-10,88.2,89.15,87.35,88.5,8000827.0,89.59,84.88,,HOLD,持仓,
信达生物,港股,2026-04-13,88.0,88.4,86.55,86.9,8278760.0,88.79,85.0167,,HOLD,持仓,
信达生物,港股,2026-04-14,87.95,88.2,84.85,86.3,11019005.0,87.75,85.3133,,HOLD,持仓,
信达生物,港股,2026-04-15,88.0,91.95,88.0,91.4,21224244.0,88.17,86.0033,,HOLD,持仓,
信达生物,港股,2026-04-16,91.4,92.65,89.45,92.4,10779295.0,89.1,86.9967,,HOLD,持仓,
信达生物,港股,2026-04-17,91.9,93.15,89.65,91.5,10353099.0,89.7,87.66,,HOLD,持仓,
信达生物,港股,2026-04-20,91.5,92.45,90.6,91.1,7391370.0,90.54,88.23,,HOLD,持仓,
信达生物,港股,2026-04-21,91.1,91.45,88.6,89.85,8659074.0,91.25,88.9267,,HOLD,持仓,
信达生物,港股,2026-04-22,89.15,90.05,87.15,88.2,9703138.0,90.61,89.1067,,HOLD,持仓,
信达生物,港股,2026-04-23,87.5,87.95,82.65,83.0,19332909.0,88.73,88.9,死叉,SELL,空仓,→ 次日(2026-04-24)开盘卖出 @ 83.0 (盈亏: -4.27%)
信达生物,港股,2026-04-24,83.0,86.65,81.1,85.8,12657062.0,87.59,88.96,,HOLD,空仓,
信达生物,港股,2026-04-27,85.8,85.8,83.35,83.55,6098244.0,86.08,88.47,,HOLD,空仓,
信达生物,港股,2026-04-28,82.8,85.4,82.2,82.6,8627842.0,84.63,87.8767,,HOLD,空仓,
信达生物,港股,2026-04-29,83.7,85.85,82.9,84.9,11502335.0,83.97,87.5833,,HOLD,空仓,
信达生物,港股,2026-04-30,84.9,91.0,84.5,90.0,18447576.0,85.37,87.7333,,HOLD,空仓,
信达生物,港股,2026-05-04,91.45,93.25,90.05,92.45,11888729.0,86.7,87.9967,,HOLD,空仓,
信达生物,港股,2026-05-05,92.0,92.7,90.55,92.0,3486669.0,88.39,88.3367,金叉,BUY,持仓,→ 次日(2026-05-06)开盘买入 @ 92.0
信达生物,港股,2026-05-06,92.0,92.1,88.65,90.6,12689122.0,89.99,88.6233,,HOLD,持仓,
信达生物,港股,2026-05-07,91.5,93.8,89.95,91.1,14809689.0,91.23,88.6033,,HOLD,持仓,
信达生物,港股,2026-05-08,90.1,91.05,88.85,90.0,8560263.0,91.23,88.4433,,HOLD,持仓,
信达生物,港股,2026-05-11,89.5,90.15,86.7,88.25,14980539.0,90.39,88.2267,,HOLD,持仓,
信达生物,港股,2026-05-12,89.9,89.95,87.9,88.7,7815088.0,89.73,88.0667,,HOLD,持仓,
信达生物,港股,2026-05-13,88.7,89.25,86.3,87.05,6888202.0,89.02,87.88,,HOLD,持仓,
信达生物,港股,2026-05-14,87.85,90.75,85.5,86.7,11435789.0,88.14,87.78,,HOLD,持仓,
信达生物,港股,2026-05-15,85.4,86.2,79.55,82.0,23031965.0,86.54,87.7133,死叉,SELL,空仓,→ 次日(2026-05-18)开盘卖出 @ 82.0 (盈亏: -10.87%)
信达生物,港股,2026-05-18,82.0,82.15,79.1,80.3,14510792.0,84.95,87.3467,,HOLD,空仓,
信达生物,港股,2026-05-19,81.15,82.75,79.6,80.0,14553562.0,83.21,87.11,,HOLD,空仓,
信达生物,港股,2026-05-20,80.05,81.5,78.15,79.4,12014786.0,81.68,86.8967,,HOLD,空仓,
信达生物,港股,2026-05-21,79.65,82.9,79.6,82.55,13659749.0,80.85,86.74,,HOLD,空仓,
信达生物,港股,2026-05-22,84.35,86.15,80.75,80.95,10635980.0,80.64,86.1367,,HOLD,空仓,
信达生物,港股,2026-05-26,80.3,82.2,79.15,79.85,10663721.0,80.55,85.2967,,HOLD,空仓,
信达生物,港股,2026-05-27,80.0,80.05,77.85,78.95,12563163.0,80.34,84.4267,,HOLD,空仓,
信达生物,港股,2026-05-28,78.95,79.7,74.6,74.85,21861582.0,79.43,83.3767,,HOLD,空仓,
信达生物,港股,2026-05-29,80.0,84.6,79.05,83.35,32759762.0,79.59,82.86,,HOLD,空仓,
信达生物,港股,2026-06-01,83.8,84.75,80.1,80.9,18852664.0,79.58,82.2533,,HOLD,空仓,
信达生物,港股,2026-06-02,80.2,80.6,76.8,78.85,15402190.0,79.38,81.6267,,HOLD,空仓,
信达生物,港股,2026-06-03,77.9,78.75,76.25,76.85,13908178.0,78.96,80.8367,,HOLD,空仓,
信达生物,港股,2026-06-04,76.75,77.6,75.35,76.4,9390673.0,79.27,80.1267,,HOLD,空仓,
信达生物,港股,2026-06-05,77.35,79.8,76.1,76.6,15099472.0,77.92,79.4533,,HOLD,空仓,
信达生物,港股,2026-06-08,74.8,75.15,71.95,73.25,14606270.0,76.39,78.87,,HOLD,空仓,
信达生物,港股,2026-06-09,73.25,74.1,69.55,73.15,17268133.0,75.25,78.3933,,HOLD,空仓,
信达生物,港股,2026-06-10,72.0,75.25,71.2,74.35,13899547.0,74.75,78.0167,,HOLD,空仓,
信达生物,港股,2026-06-11,74.35,75.2,71.55,72.95,10572210.0,74.06,77.5867,,HOLD,空仓,
