name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,港股,2025-09-17,195.8,199.4,193.6,198.6,5167251.0,197.58,198.1333,死叉,SELL,空仓,→ 次日(2025-09-18)开盘卖出 @ 198.8 (盈亏: -1.19%)
百济神州,港股,2025-09-18,198.8,205.0,197.8,202.0,5261553.0,199.22,199.7867,,HOLD,空仓,
百济神州,港股,2025-09-19,205.0,211.4,198.5,200.8,10679423.0,199.6,200.8933,,HOLD,空仓,
百济神州,港股,2025-09-22,200.8,204.0,197.6,202.0,4617986.0,200.0,201.3933,,HOLD,空仓,
百济神州,港股,2025-09-23,200.0,201.4,193.0,196.3,4840834.0,199.94,200.96,,HOLD,空仓,
百济神州,港股,2025-09-24,196.2,199.2,195.6,196.7,2952321.0,199.56,200.5533,,HOLD,空仓,
百济神州,港股,2025-09-25,196.7,203.8,196.7,199.9,3466993.0,199.14,200.7733,,HOLD,空仓,
百济神州,港股,2025-09-26,192.9,199.5,190.0,196.2,8345777.0,198.22,200.3867,,HOLD,空仓,
百济神州,港股,2025-09-29,197.7,198.0,193.7,196.0,3320687.0,197.02,199.7333,,HOLD,空仓,
百济神州,港股,2025-09-30,196.2,205.8,196.2,205.2,5551381.0,198.8,199.4133,,HOLD,空仓,
百济神州,港股,2025-10-02,205.2,212.4,203.0,210.4,3256629.0,201.54,199.56,金叉,BUY,持仓,→ 次日(2025-10-03)开盘买入 @ 208.0
百济神州,港股,2025-10-03,208.0,208.0,203.0,205.4,1762900.0,202.64,200.3333,,HOLD,持仓,
百济神州,港股,2025-10-06,205.4,206.2,201.8,205.2,772300.0,204.44,200.7533,,HOLD,持仓,
百济神州,港股,2025-10-08,205.6,210.2,203.6,209.6,2437933.0,207.16,201.3933,,HOLD,持仓,
百济神州,港股,2025-10-09,210.6,211.2,200.4,201.0,4605184.0,206.32,201.6867,,HOLD,持仓,
百济神州,港股,2025-10-10,201.0,206.2,194.9,196.7,4947537.0,203.58,201.56,,HOLD,持仓,
百济神州,港股,2025-10-13,190.0,195.0,188.0,192.9,5463342.0,201.08,200.9533,,HOLD,持仓,
百济神州,港股,2025-10-14,194.9,196.7,184.5,185.8,5865174.0,197.2,199.9533,死叉,SELL,空仓,→ 次日(2025-10-15)开盘卖出 @ 190.0 (盈亏: -8.65%)
百济神州,港股,2025-10-15,190.0,191.5,185.1,187.6,4370678.0,192.8,198.9933,,HOLD,空仓,
百济神州,港股,2025-10-16,188.4,194.0,187.5,190.0,3888774.0,190.6,198.5733,,HOLD,空仓,
百济神州,港股,2025-10-17,191.5,192.3,181.6,183.0,3735083.0,187.86,197.66,,HOLD,空仓,
百济神州,港股,2025-10-20,188.6,190.4,185.7,188.2,2925983.0,186.92,196.88,,HOLD,空仓,
百济神州,港股,2025-10-21,190.9,191.9,188.4,190.0,1975192.0,187.76,196.4667,,HOLD,空仓,
百济神州,港股,2025-10-22,190.0,190.0,182.7,185.5,3246335.0,187.34,195.7667,,HOLD,空仓,
百济神州,港股,2025-10-23,186.6,187.2,181.2,185.0,3866902.0,186.34,194.42,,HOLD,空仓,
百济神州,港股,2025-10-24,185.9,187.1,183.8,184.9,1895334.0,186.72,192.72,,HOLD,空仓,
百济神州,港股,2025-10-27,188.0,189.9,185.9,188.2,2288674.0,186.72,191.5733,,HOLD,空仓,
百济神州,港股,2025-10-28,189.8,189.8,186.1,187.8,2055154.0,186.28,190.4133,,HOLD,空仓,
百济神州,港股,2025-10-30,189.6,189.6,182.9,185.0,5043319.0,186.18,188.7733,,HOLD,空仓,
百济神州,港股,2025-10-31,185.0,190.7,184.4,185.8,5021936.0,186.34,187.76,,HOLD,空仓,
百济神州,港股,2025-11-03,186.0,190.9,183.6,187.6,5380915.0,186.88,187.1533,,HOLD,空仓,
百济神州,港股,2025-11-04,187.9,188.8,183.8,183.8,4146317.0,186.0,186.5467,,HOLD,空仓,
百济神州,港股,2025-11-05,181.2,190.2,181.2,185.6,4328007.0,185.56,186.5333,,HOLD,空仓,
百济神州,港股,2025-11-06,189.0,189.6,185.3,188.6,3282010.0,186.28,186.6,,HOLD,空仓,
百济神州,港股,2025-11-07,194.3,197.8,188.8,190.4,7270697.0,187.2,186.6267,金叉,BUY,持仓,→ 次日(2025-11-10)开盘买入 @ 187.6
百济神州,港股,2025-11-10,187.6,197.8,186.9,195.4,4708899.0,188.76,187.4533,,HOLD,持仓,
百济神州,港股,2025-11-11,197.4,198.9,194.6,197.4,2978736.0,191.48,188.0667,,HOLD,持仓,
百济神州,港股,2025-11-12,202.0,214.8,202.0,212.6,10858338.0,196.88,189.5733,,HOLD,持仓,
百济神州,港股,2025-11-13,222.4,229.4,221.6,229.0,9981186.0,204.96,192.4733,,HOLD,持仓,
百济神州,港股,2025-11-14,221.0,222.8,216.2,218.4,6489266.0,210.56,194.7,,HOLD,持仓,
百济神州,港股,2025-11-17,218.4,219.6,213.8,215.6,3435116.0,214.6,196.7467,,HOLD,持仓,
百济神州,港股,2025-11-18,223.2,227.6,215.2,217.8,4262001.0,218.68,198.72,,HOLD,持仓,
百济神州,港股,2025-11-19,216.8,218.0,214.0,215.6,3101740.0,219.28,200.5733,,HOLD,持仓,
百济神州,港股,2025-11-20,215.0,219.2,213.2,216.0,2568699.0,216.68,202.64,,HOLD,持仓,
百济神州,港股,2025-11-21,210.0,212.8,205.0,206.0,3763334.0,214.2,203.9867,,HOLD,持仓,
百济神州,港股,2025-11-24,208.8,210.6,206.4,210.2,5632126.0,213.12,205.4933,,HOLD,持仓,
百济神州,港股,2025-11-25,201.2,208.6,200.6,204.8,5065611.0,210.52,206.8933,,HOLD,持仓,
百济神州,港股,2025-11-26,204.4,209.0,203.4,205.2,4319358.0,208.44,208.2,,HOLD,持仓,
百济神州,港股,2025-11-27,204.8,206.2,201.0,203.8,3202573.0,206.0,209.2133,死叉,SELL,空仓,→ 次日(2025-11-28)开盘卖出 @ 204.2 (盈亏: 8.85%)
百济神州,港股,2025-11-28,204.2,206.4,202.8,204.8,3576013.0,205.76,210.1733,,HOLD,空仓,
百济神州,港股,2025-12-01,205.0,205.6,200.8,203.6,2843389.0,204.44,210.72,,HOLD,空仓,
百济神州,港股,2025-12-02,201.8,202.2,198.3,200.2,3300248.0,203.52,210.9067,,HOLD,空仓,
百济神州,港股,2025-12-03,197.4,199.7,195.9,196.7,2741373.0,201.82,209.8467,,HOLD,空仓,
百济神州,港股,2025-12-04,202.8,203.0,199.4,200.4,3528828.0,201.14,207.94,,HOLD,空仓,
百济神州,港股,2025-12-05,201.0,201.0,197.0,198.0,3475153.0,199.78,206.58,,HOLD,空仓,
百济神州,港股,2025-12-08,195.0,196.0,192.2,193.7,4098762.0,197.8,205.12,,HOLD,空仓,
百济神州,港股,2025-12-09,194.7,196.2,190.9,192.0,3808060.0,196.16,203.4,,HOLD,空仓,
百济神州,港股,2025-12-10,190.5,191.1,188.0,189.8,3724060.0,194.78,201.68,,HOLD,空仓,
百济神州,港股,2025-12-11,192.6,193.8,189.0,189.7,2216448.0,192.64,199.9267,,HOLD,空仓,
百济神州,港股,2025-12-12,190.5,194.5,190.0,194.5,4155892.0,191.94,199.16,,HOLD,空仓,
百济神州,港股,2025-12-15,191.0,191.0,178.0,178.8,8076098.0,188.96,197.0667,,HOLD,空仓,
百济神州,港股,2025-12-16,184.0,184.4,177.0,181.3,4130761.0,186.82,195.5,,HOLD,空仓,
百济神州,港股,2025-12-17,182.7,183.5,181.0,182.3,2762790.0,185.32,193.9733,,HOLD,空仓,
百济神州,港股,2025-12-18,184.5,185.5,182.9,184.3,3101126.0,184.24,192.6733,,HOLD,空仓,
百济神州,港股,2025-12-19,184.3,186.2,182.7,185.1,3354755.0,182.36,191.36,,HOLD,空仓,
百济神州,港股,2025-12-22,187.9,188.4,185.6,186.6,1951243.0,183.92,190.2267,,HOLD,空仓,
百济神州,港股,2025-12-23,186.6,188.9,183.4,184.0,1832768.0,184.46,189.1467,,HOLD,空仓,
百济神州,港股,2025-12-24,184.6,185.7,182.7,183.5,1233686.0,184.7,188.2667,,HOLD,空仓,
百济神州,港股,2025-12-29,185.5,187.3,183.8,183.8,2334030.0,184.6,187.16,,HOLD,空仓,
百济神州,港股,2025-12-30,184.0,185.2,179.0,182.6,3079164.0,184.1,186.1333,,HOLD,空仓,
百济神州,港股,2025-12-31,180.3,181.5,178.1,179.3,1690058.0,182.64,185.1733,,HOLD,空仓,
百济神州,港股,2026-01-02,184.4,184.7,182.4,184.5,1101231.0,182.74,184.6733,,HOLD,空仓,
百济神州,港股,2026-01-05,182.8,196.6,181.2,194.3,5628841.0,184.9,184.9733,,HOLD,空仓,
百济神州,港股,2026-01-06,194.3,196.2,191.2,192.3,4945529.0,186.6,185.1467,金叉,BUY,持仓,→ 次日(2026-01-07)开盘买入 @ 193.5
百济神州,港股,2026-01-07,193.5,199.4,192.4,198.8,6471649.0,189.84,185.4333,,HOLD,持仓,
百济神州,港股,2026-01-08,200.6,202.4,198.5,199.3,4162900.0,193.84,186.8,,HOLD,持仓,
百济神州,港股,2026-01-09,193.0,198.7,188.6,197.3,6444719.0,196.4,187.8667,,HOLD,持仓,
百济神州,港股,2026-01-12,203.0,204.8,199.5,203.4,4658019.0,198.22,189.2733,,HOLD,持仓,
百济神州,港股,2026-01-13,202.4,207.4,199.7,204.0,4807602.0,200.56,190.5867,,HOLD,持仓,
百济神州,港股,2026-01-14,210.8,212.6,201.6,205.0,5275213.0,201.8,191.9133,,HOLD,持仓,
百济神州,港股,2026-01-15,207.6,208.0,203.6,205.6,3357354.0,203.06,193.18,,HOLD,持仓,
百济神州,港股,2026-01-16,203.8,206.0,201.2,202.8,3114630.0,204.16,194.4333,,HOLD,持仓,
百济神州,港股,2026-01-19,201.0,204.0,196.7,200.4,2428861.0,203.56,195.56,,HOLD,持仓,
百济神州,港股,2026-01-20,200.0,200.4,197.0,198.7,2122352.0,202.5,196.5533,,HOLD,持仓,
百济神州,港股,2026-01-21,200.0,202.4,198.3,200.6,2271529.0,201.62,197.7533,,HOLD,持仓,
百济神州,港股,2026-01-22,205.6,206.4,198.6,199.8,3218903.0,200.46,199.12,,HOLD,持仓,
百济神州,港股,2026-01-23,203.6,204.6,200.4,204.2,2694997.0,200.74,200.4333,,HOLD,持仓,
百济神州,港股,2026-01-26,203.4,204.2,201.2,202.0,1576197.0,201.06,200.9467,,HOLD,持仓,
百济神州,港股,2026-01-27,203.2,203.4,198.8,202.2,2823277.0,201.76,201.6067,,HOLD,持仓,
百济神州,港股,2026-01-28,203.4,210.4,201.6,210.4,3628819.0,203.72,202.38,,HOLD,持仓,
百济神州,港股,2026-01-29,210.0,211.0,206.6,209.6,3335411.0,205.68,203.0667,,HOLD,持仓,
百济神州,港股,2026-01-30,208.6,212.0,204.0,206.6,3948307.0,206.16,203.6867,,HOLD,持仓,
百济神州,港股,2026-02-02,206.6,206.6,195.7,198.1,3439701.0,205.38,203.3333,,HOLD,持仓,
百济神州,港股,2026-02-03,206.0,210.0,201.0,205.8,5377522.0,206.1,203.4533,,HOLD,持仓,
百济神州,港股,2026-02-04,207.2,213.2,204.6,211.6,3164579.0,206.34,203.8933,,HOLD,持仓,
百济神州,港股,2026-02-05,209.0,211.2,205.0,209.6,4453511.0,206.34,204.16,,HOLD,持仓,
百济神州,港股,2026-02-06,205.8,207.4,203.2,205.2,2695850.0,206.06,204.32,,HOLD,持仓,
百济神州,港股,2026-02-09,212.6,214.6,210.6,212.2,2724492.0,208.88,205.1067,,HOLD,持仓,
百济神州,港股,2026-02-10,211.0,218.0,208.2,212.4,3437636.0,210.2,206.02,,HOLD,持仓,
百济神州,港股,2026-02-11,212.4,214.2,210.8,212.2,1908050.0,210.32,206.7933,,HOLD,持仓,
百济神州,港股,2026-02-12,210.8,214.8,208.6,209.6,1730504.0,210.32,207.4467,,HOLD,持仓,
百济神州,港股,2026-02-13,208.4,210.4,207.0,208.6,1929198.0,211.0,207.74,,HOLD,持仓,
百济神州,港股,2026-02-16,212.0,214.0,203.2,205.8,895104.0,209.72,207.9933,,HOLD,持仓,
百济神州,港股,2026-02-20,210.0,216.6,210.0,214.4,2579371.0,210.12,208.8067,,HOLD,持仓,
百济神州,港股,2026-02-23,213.4,219.0,213.4,216.6,1444344.0,211.0,209.22,,HOLD,持仓,
百济神州,港股,2026-02-24,221.4,222.0,214.0,218.0,4117708.0,212.68,209.78,,HOLD,持仓,
百济神州,港股,2026-02-25,219.4,221.0,213.2,214.0,3354054.0,213.76,210.2733,,HOLD,持仓,
百济神州,港股,2026-02-26,213.4,213.4,194.0,194.4,6012270.0,211.48,210.0267,,HOLD,持仓,
百济神州,港股,2026-02-27,193.0,195.6,189.1,192.3,5930951.0,207.06,209.1267,死叉,SELL,空仓,→ 次日(2026-03-02)开盘卖出 @ 188.0 (盈亏: -2.84%)
百济神州,港股,2026-03-02,188.0,191.5,183.2,185.0,4981520.0,200.74,207.3533,,HOLD,空仓,
