name,market,date,close,position,strategy_equity,bh_equity,strategy_daily_ret_pct,bh_daily_ret_pct
百济神州,A股,2026-01-23,289.38,空仓,12765.82,11949.95,0.0,0.724
百济神州,A股,2026-01-26,285.12,空仓,12765.82,11774.03,0.0,-1.4721
百济神州,A股,2026-01-27,285.75,空仓,12765.82,11800.05,0.0,0.221
百济神州,A股,2026-01-28,288.99,空仓,12765.82,11933.85,0.0,1.1339
百济神州,A股,2026-01-29,285.78,空仓,12765.82,11801.29,0.0,-1.1108
百济神州,A股,2026-01-30,277.26,空仓,12765.82,11449.45,0.0,-2.9813
百济神州,A股,2026-02-02,269.0,空仓,12765.82,11108.36,0.0,-2.9792
百济神州,A股,2026-02-03,273.4,空仓,12765.82,11290.06,0.0,1.6357
百济神州,A股,2026-02-04,277.63,空仓,12765.82,11464.73,0.0,1.5472
百济神州,A股,2026-02-05,275.6,空仓,12765.82,11380.91,0.0,-0.7312
百济神州,A股,2026-02-06,272.5,空仓,12765.82,11252.89,0.0,-1.1248
百济神州,A股,2026-02-09,276.93,空仓,12765.82,11435.83,0.0,1.6257
百济神州,A股,2026-02-10,286.02,空仓,12765.82,11811.2,0.0,3.2824
百济神州,A股,2026-02-11,287.25,空仓,12765.82,11861.99,0.0,0.43
百济神州,A股,2026-02-12,282.7,持仓,12563.61,11674.1,-1.584,-1.584
百济神州,A股,2026-02-13,279.62,持仓,12426.73,11546.91,-1.0895,-1.0895
百济神州,A股,2026-02-24,280.18,持仓,12451.61,11570.04,0.2003,0.2003
百济神州,A股,2026-02-25,279.22,持仓,12408.95,11530.39,-0.3426,-0.3426
百济神州,A股,2026-02-26,263.44,空仓,12408.95,10878.76,0.0,-5.6515
百济神州,A股,2026-02-27,257.7,空仓,12408.95,10641.72,0.0,-2.1789
百济神州,A股,2026-03-02,250.84,空仓,12408.95,10358.44,0.0,-2.662
百济神州,A股,2026-03-03,234.99,空仓,12408.95,9703.91,0.0,-6.3188
百济神州,A股,2026-03-04,231.26,空仓,12408.95,9549.88,0.0,-1.5873
百济神州,A股,2026-03-05,237.12,空仓,12408.95,9791.87,0.0,2.5339
百济神州,A股,2026-03-06,238.49,空仓,12408.95,9848.45,0.0,0.5778
百济神州,A股,2026-03-09,232.89,空仓,12408.95,9617.2,0.0,-2.3481
百济神州,A股,2026-03-10,245.2,空仓,12408.95,10125.54,0.0,5.2858
百济神州,A股,2026-03-11,238.09,空仓,12408.95,9831.93,0.0,-2.8997
百济神州,A股,2026-03-12,233.84,空仓,12408.95,9656.43,0.0,-1.785
百济神州,A股,2026-03-13,228.68,空仓,12408.95,9443.34,0.0,-2.2066
百济神州,A股,2026-03-16,231.3,空仓,12408.95,9551.54,0.0,1.1457
百济神州,A股,2026-03-17,236.74,空仓,12408.95,9776.18,0.0,2.3519
百济神州,A股,2026-03-18,238.5,空仓,12408.95,9848.86,0.0,0.7434
百济神州,A股,2026-03-19,235.0,空仓,12408.95,9704.33,0.0,-1.4675
百济神州,A股,2026-03-20,227.57,空仓,12408.95,9397.51,0.0,-3.1617
百济神州,A股,2026-03-23,215.51,空仓,12408.95,8899.49,0.0,-5.2995
百济神州,A股,2026-03-24,221.11,空仓,12408.95,9130.74,0.0,2.5985
百济神州,A股,2026-03-25,220.17,空仓,12408.95,9091.92,0.0,-0.4251
百济神州,A股,2026-03-26,216.49,空仓,12408.95,8939.96,0.0,-1.6714
百济神州,A股,2026-03-27,232.69,空仓,12408.95,9608.94,0.0,7.483
百济神州,A股,2026-03-30,235.3,空仓,12408.95,9716.72,0.0,1.1217
百济神州,A股,2026-03-31,233.59,空仓,12408.95,9646.1,0.0,-0.7267
百济神州,A股,2026-04-01,249.9,持仓,13275.38,10319.62,6.9823,6.9823
百济神州,A股,2026-04-02,249.25,持仓,13240.85,10292.78,-0.2601,-0.2601
百济神州,A股,2026-04-03,239.29,持仓,12711.75,9881.48,-3.996,-3.996
百济神州,A股,2026-04-07,237.12,持仓,12596.47,9791.87,-0.9068,-0.9068
百济神州,A股,2026-04-08,245.88,持仓,13061.83,10153.62,3.6943,3.6943
百济神州,A股,2026-04-09,242.56,持仓,12885.46,10016.52,-1.3503,-1.3503
百济神州,A股,2026-04-10,244.12,持仓,12968.33,10080.94,0.6431,0.6431
百济神州,A股,2026-04-13,241.95,持仓,12853.06,9991.33,-0.8889,-0.8889
百济神州,A股,2026-04-14,242.07,持仓,12859.43,9996.28,0.0496,0.0496
百济神州,A股,2026-04-15,254.4,持仓,13514.44,10505.45,5.0936,5.0936
百济神州,A股,2026-04-16,256.99,持仓,13652.02,10612.41,1.0181,1.0181
百济神州,A股,2026-04-17,246.5,持仓,13094.77,10179.22,-4.0819,-4.0819
百济神州,A股,2026-04-20,245.2,持仓,13025.71,10125.54,-0.5274,-0.5274
百济神州,A股,2026-04-21,240.1,持仓,12754.78,9914.93,-2.0799,-2.0799
百济神州,A股,2026-04-22,241.19,持仓,12812.68,9959.94,0.454,0.454
百济神州,A股,2026-04-23,234.32,空仓,12812.68,9676.25,0.0,-2.8484
百济神州,A股,2026-04-24,234.86,空仓,12812.68,9698.55,0.0,0.2305
百济神州,A股,2026-04-27,235.0,空仓,12812.68,9704.33,0.0,0.0596
百济神州,A股,2026-04-28,233.01,空仓,12812.68,9622.15,0.0,-0.8468
百济神州,A股,2026-04-29,236.31,空仓,12812.68,9758.42,0.0,1.4162
百济神州,A股,2026-04-30,234.8,空仓,12812.68,9696.07,0.0,-0.639
百济神州,A股,2026-05-06,246.86,空仓,12812.68,10194.09,0.0,5.1363
百济神州,A股,2026-05-07,254.4,空仓,12812.68,10505.45,0.0,3.0544
百济神州,A股,2026-05-08,247.5,持仓,12465.17,10220.52,-2.7123,-2.7123
百济神州,A股,2026-05-11,262.08,持仓,13199.48,10822.6,5.8909,5.8909
百济神州,A股,2026-05-12,267.98,持仓,13496.63,11066.24,2.2512,2.2512
百济神州,A股,2026-05-13,260.8,持仓,13135.02,10769.74,-2.6793,-2.6793
百济神州,A股,2026-05-14,249.7,持仓,12575.97,10311.36,-4.2561,-4.2561
百济神州,A股,2026-05-15,252.02,持仓,12692.82,10407.17,0.9291,0.9291
百济神州,A股,2026-05-18,239.2,持仓,12047.15,9877.77,-5.0869,-5.0869
百济神州,A股,2026-05-19,239.97,持仓,12085.93,9909.56,0.3219,0.3219
百济神州,A股,2026-05-20,243.98,空仓,12085.93,10075.16,0.0,1.671
百济神州,A股,2026-05-21,251.96,空仓,12085.93,10404.69,0.0,3.2708
百济神州,A股,2026-05-22,244.57,空仓,12085.93,10099.52,0.0,-2.933
百济神州,A股,2026-05-25,241.71,空仓,12085.93,9981.42,0.0,-1.1694
百济神州,A股,2026-05-26,244.08,空仓,12085.93,10079.29,0.0,0.9805
百济神州,A股,2026-05-27,239.38,空仓,12085.93,9885.2,0.0,-1.9256
百济神州,A股,2026-05-28,233.25,空仓,12085.93,9632.06,0.0,-2.5608
百济神州,A股,2026-05-29,243.9,空仓,12085.93,10071.85,0.0,4.5659
百济神州,A股,2026-06-01,234.62,空仓,12085.93,9688.64,0.0,-3.8048
百济神州,A股,2026-06-02,220.82,空仓,12085.93,9118.76,0.0,-5.8819
百济神州,A股,2026-06-03,222.41,空仓,12085.93,9184.42,0.0,0.72
百济神州,A股,2026-06-04,223.98,空仓,12085.93,9249.26,0.0,0.7059
百济神州,A股,2026-06-05,220.18,空仓,12085.93,9092.34,0.0,-1.6966
百济神州,A股,2026-06-08,214.57,空仓,12085.93,8860.67,0.0,-2.5479
百济神州,A股,2026-06-09,213.9,空仓,12085.93,8833.0,0.0,-0.3123
百济神州,A股,2026-06-10,213.34,空仓,12085.93,8809.88,0.0,-0.2618
百济神州,A股,2026-06-11,208.0,空仓,12085.93,8589.36,0.0,-2.503
百济神州,A股,2026-06-12,216.36,空仓,12085.93,8934.59,0.0,4.0192
百济神州,A股,2026-06-15,216.78,空仓,12085.93,8951.93,0.0,0.1941
百济神州,A股,2026-06-16,213.31,空仓,12085.93,8808.64,0.0,-1.6007
百济神州,A股,2026-06-17,211.72,空仓,12085.93,8742.98,0.0,-0.7454
百济神州,A股,2026-06-18,218.22,空仓,12085.93,9011.4,0.0,3.0701
百济神州,A股,2026-06-22,228.79,空仓,12085.93,9447.89,0.0,4.8437
百济神州,A股,2026-06-23,228.0,持仓,12044.19,9415.26,-0.3453,-0.3453
百济神州,A股,2026-06-24,236.79,持仓,12508.53,9778.25,3.8553,3.8553
百济神州,A股,2026-06-25,242.71,持仓,12821.26,10022.71,2.5001,2.5001
百济神州,A股,2026-06-26,232.1,持仓,12260.78,9584.57,-4.3715,-4.3715
百济神州,A股,2026-06-29,255.9,持仓,13518.02,10567.39,10.2542,10.2542
百济神州,A股,2026-06-30,254.61,持仓,13449.88,10514.12,-0.5041,-0.5041
百济神州,A股,2026-07-01,261.8,持仓,13829.69,10811.03,2.8239,2.8239
百济神州,A股,2026-07-02,253.56,持仓,13394.41,10470.76,-3.1474,-3.1474
百济神州,A股,2026-07-03,266.96,持仓,14102.27,11024.12,5.2847,5.2847
百济神州,A股,2026-07-06,277.0,持仓,14632.64,11438.72,3.7609,3.7609
百济神州,A股,2026-07-07,263.16,持仓,13901.54,10867.2,-4.9964,-4.9964
百济神州,A股,2026-07-08,256.62,持仓,13556.06,10597.13,-2.4852,-2.4852
百济神州,A股,2026-07-09,260.78,持仓,13775.81,10768.91,1.6211,1.6211
百济神州,A股,2026-07-10,267.84,持仓,14148.76,11060.46,2.7073,2.7073
