name,market,date,open,high,low,close,volume,amount,currency
百济神州,美股,2026-03-16,286.11,293.11,286.11,289.65,123288.0,35640051.0,USD
百济神州,美股,2026-03-17,291.39,292.94,285.44,287.33,161315.0,46552692.0,USD
百济神州,美股,2026-03-18,286.87,286.87,281.04,282.29,407144.0,115106294.0,USD
百济神州,美股,2026-03-19,280.56,283.94,279.71,282.72,103120.0,29077738.0,USD
百济神州,美股,2026-03-20,282.43,285.5,274.97,275.28,226610.0,62918382.0,USD
百济神州,美股,2026-03-23,273.95,279.25,273.5,274.73,208473.0,57529677.0,USD
百济神州,美股,2026-03-24,272.64,276.98,271.47,275.69,240732.0,66140490.0,USD
百济神州,美股,2026-03-25,279.96,285.53,279.96,283.45,160307.0,45331145.0,USD
百济神州,美股,2026-03-26,276.42,279.24,272.02,276.95,238585.0,66102061.0,USD
百济神州,美股,2026-03-27,286.08,289.77,280.59,283.03,233829.0,66454172.0,USD
百济神州,美股,2026-03-30,283.81,286.59,281.13,284.08,152586.0,43436636.0,USD
百济神州,美股,2026-03-31,284.7,297.8,283.48,296.97,233045.0,68602247.0,USD
百济神州,美股,2026-04-01,303.92,312.56,303.92,308.44,343261.0,106244116.0,USD
百济神州,美股,2026-04-02,307.42,315.97,306.33,310.79,133531.0,41577780.0,USD
百济神州,美股,2026-04-06,311.3,312.4,301.34,302.49,202265.0,61709200.0,USD
百济神州,美股,2026-04-07,301.22,304.91,299.29,303.82,194628.0,58786639.0,USD
百济神州,美股,2026-04-08,311.59,314.9,309.0,312.19,237508.0,74258989.0,USD
百济神州,美股,2026-04-09,311.53,317.47,310.66,313.42,142250.0,44746092.0,USD
百济神州,美股,2026-04-10,314.88,315.77,309.22,309.66,134413.0,41747918.0,USD
百济神州,美股,2026-04-13,309.38,311.2,302.53,305.64,304179.0,92989986.0,USD
百济神州,美股,2026-04-14,305.88,315.75,305.88,310.0,317040.0,98572915.0,USD
百济神州,美股,2026-04-15,313.14,320.3,311.25,319.94,196136.0,62286473.0,USD
百济神州,美股,2026-04-16,322.05,323.71,318.62,320.7,206871.0,66293661.0,USD
百济神州,美股,2026-04-17,322.33,328.39,322.3,323.87,207225.0,67213806.0,USD
百济神州,美股,2026-04-20,318.85,320.57,315.7,318.07,159375.0,50783672.0,USD
百济神州,美股,2026-04-21,314.69,317.42,311.58,312.31,190577.0,59723974.0,USD
百济神州,美股,2026-04-22,312.86,314.91,309.42,312.41,183128.0,57067602.0,USD
百济神州,美股,2026-04-23,308.31,310.57,298.65,299.81,316349.0,95514305.0,USD
百济神州,美股,2026-04-24,301.6,301.6,297.53,300.8,160886.0,48291140.0,USD
百济神州,美股,2026-04-27,298.65,305.63,298.1,298.9,202561.0,60854545.0,USD
百济神州,美股,2026-04-28,300.2,301.05,297.0,298.16,129858.0,38857682.0,USD
百济神州,美股,2026-04-29,295.62,296.43,289.54,290.8,208702.0,60760740.0,USD
百济神州,美股,2026-04-30,291.34,297.25,291.01,295.27,134727.0,39810282.0,USD
百济神州,美股,2026-05-01,295.27,297.62,291.66,293.86,116037.0,34149214.0,USD
百济神州,美股,2026-05-04,293.88,300.76,293.5,297.14,135821.0,40385927.0,USD
百济神州,美股,2026-05-05,297.0,299.55,293.3,297.49,175753.0,52036331.0,USD
百济神州,美股,2026-05-06,306.49,316.63,300.42,313.32,386037.0,120552835.0,USD
百济神州,美股,2026-05-07,313.8,318.0,308.42,317.0,441188.0,138744965.0,USD
百济神州,美股,2026-05-08,317.0,318.06,311.66,312.12,210369.0,66126224.0,USD
百济神州,美股,2026-05-11,317.2,318.0,309.15,310.75,346710.0,108351572.0,USD
百济神州,美股,2026-05-12,313.97,319.0,312.47,315.07,268362.0,84431361.0,USD
百济神州,美股,2026-05-13,310.72,322.45,307.21,316.55,181667.0,57412078.0,USD
百济神州,美股,2026-05-14,310.0,310.0,301.07,304.62,261909.0,79781428.0,USD
百济神州,美股,2026-05-15,299.98,299.98,293.09,293.27,269815.0,79645923.0,USD
百济神州,美股,2026-05-18,293.46,295.07,289.6,293.09,217637.0,63585677.0,USD
百济神州,美股,2026-05-19,292.02,297.36,290.05,297.01,219132.0,64575699.0,USD
百济神州,美股,2026-05-20,301.64,309.14,300.15,308.74,291217.0,89054631.0,USD
百济神州,美股,2026-05-21,305.69,311.96,303.0,309.62,246299.0,75975650.0,USD
百济神州,美股,2026-05-22,306.02,310.74,305.98,310.25,190918.0,59063308.0,USD
百济神州,美股,2026-05-26,311.03,312.01,301.93,302.44,206193.0,62732972.0,USD
百济神州,美股,2026-05-27,300.44,303.37,299.3,300.01,159053.0,47795078.0,USD
百济神州,美股,2026-05-28,294.94,298.01,288.34,290.58,314646.0,91753908.0,USD
百济神州,美股,2026-05-29,293.3,294.3,287.53,287.92,174817.0,50653169.0,USD
百济神州,美股,2026-06-01,287.55,287.55,273.97,279.68,373491.0,104026370.0,USD
百济神州,美股,2026-06-02,278.14,280.37,274.44,274.69,247215.0,68242518.0,USD
百济神州,美股,2026-06-03,273.88,279.31,272.2,279.0,206779.0,57471397.0,USD
百济神州,美股,2026-06-04,282.13,283.75,279.82,279.93,99488.0,27997249.0,USD
百济神州,美股,2026-06-05,275.18,275.18,269.0,270.1,325960.0,88445798.0,USD
百济神州,美股,2026-06-08,272.0,272.24,267.96,270.8,285133.0,76932793.0,USD
百济神州,美股,2026-06-09,267.66,271.4,265.32,268.17,515452.0,138341932.0,USD
百济神州,美股,2026-06-10,266.84,271.59,263.0,263.61,291102.0,77274797.0,USD
百济神州,美股,2026-06-11,256.18,263.7,253.95,260.27,505560.0,131577260.0,USD
百济神州,美股,2026-06-12,261.64,267.56,261.5,264.48,260963.0,69092658.0,USD
百济神州,美股,2026-06-15,265.07,268.51,261.94,268.2,351440.0,93484406.0,USD
百济神州,美股,2026-06-16,268.2,268.88,262.87,263.92,299595.0,79513787.0,USD
百济神州,美股,2026-06-17,262.76,266.61,259.09,262.68,364260.0,95866756.0,USD
百济神州,美股,2026-06-18,270.2,274.55,265.02,270.15,367885.0,99272137.0,USD
百济神州,美股,2026-06-22,270.0,273.81,265.29,271.8,205158.0,55630093.0,USD
百济神州,美股,2026-06-23,269.72,276.74,269.53,276.13,331646.0,91190409.0,USD
