name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
君实生物,港股,2025-12-08,24.02,24.5,23.54,23.76,2303800.0,23.8,24.308,,HOLD,空仓,
君实生物,港股,2025-12-09,23.98,24.36,23.34,23.54,3227200.0,23.704,24.2493,,HOLD,空仓,
君实生物,港股,2025-12-10,23.76,23.76,23.06,23.5,1531800.0,23.664,24.1987,,HOLD,空仓,
君实生物,港股,2025-12-11,23.66,24.38,23.18,23.5,2632200.0,23.572,24.128,,HOLD,空仓,
君实生物,港股,2025-12-12,23.6,24.36,23.22,24.0,3707600.0,23.66,24.164,,HOLD,空仓,
君实生物,港股,2025-12-15,24.36,25.14,23.64,23.82,5288200.0,23.672,24.1653,,HOLD,空仓,
君实生物,港股,2025-12-16,23.9,23.92,22.38,23.08,3084818.0,23.58,24.0773,,HOLD,空仓,
君实生物,港股,2025-12-17,22.98,23.12,22.3,22.98,2320634.0,23.476,23.9307,,HOLD,空仓,
君实生物,港股,2025-12-18,22.72,23.02,22.38,22.48,1953856.0,23.272,23.7333,,HOLD,空仓,
君实生物,港股,2025-12-19,22.48,23.72,22.22,23.24,2941400.0,23.12,23.5947,,HOLD,空仓,
君实生物,港股,2025-12-22,23.68,23.68,22.94,23.1,1858755.0,22.976,23.4827,,HOLD,空仓,
君实生物,港股,2025-12-23,23.38,24.0,22.72,23.48,2457200.0,23.056,23.4467,,HOLD,空仓,
君实生物,港股,2025-12-24,23.3,23.72,22.5,22.56,1389975.0,22.972,23.3707,,HOLD,空仓,
君实生物,港股,2025-12-29,22.6,22.94,22.02,22.04,2675400.0,22.884,23.2427,,HOLD,空仓,
君实生物,港股,2025-12-30,22.24,22.26,21.3,21.58,3758600.0,22.552,23.1107,,HOLD,空仓,
君实生物,港股,2025-12-31,21.62,21.72,21.08,21.34,2264400.0,22.2,22.9493,,HOLD,空仓,
君实生物,港股,2026-01-02,21.3,22.48,21.3,22.28,907400.0,21.96,22.8653,,HOLD,空仓,
君实生物,港股,2026-01-05,21.96,23.3,21.4,22.88,4156000.0,22.024,22.824,,HOLD,空仓,
君实生物,港股,2026-01-06,22.9,23.22,22.6,23.22,2541600.0,22.26,22.8053,,HOLD,空仓,
君实生物,港股,2026-01-07,23.34,24.1,23.22,24.02,3811400.0,22.748,22.8067,,HOLD,空仓,
君实生物,港股,2026-01-08,24.0,24.38,23.8,23.96,2550000.0,23.272,22.816,金叉,BUY,持仓,→ 次日(2026-01-09)开盘买入 @ 24.2
君实生物,港股,2026-01-09,24.2,25.38,23.68,25.16,3842004.0,23.848,22.9547,,HOLD,持仓,
