name,market,date,open,high,low,close,volume,MA5,MA15,ma_signal,trade_signal,position,note
百济神州,美股,2025-10-16,320.58,323.75,315.96,318.02,225562.0,320.448,333.2713,,HOLD,空仓,
百济神州,美股,2025-10-17,310.46,317.65,310.46,316.42,333839.0,319.712,332.6287,,HOLD,空仓,
百济神州,美股,2025-10-20,318.0,319.57,315.25,318.59,183889.0,318.024,331.6793,,HOLD,空仓,
百济神州,美股,2025-10-21,317.04,318.85,314.1,315.74,141214.0,316.984,330.0153,,HOLD,空仓,
百济神州,美股,2025-10-22,310.48,316.5,310.48,313.54,186768.0,316.462,328.574,,HOLD,空仓,
百济神州,美股,2025-10-23,310.21,312.52,306.0,310.03,205992.0,314.864,326.2313,,HOLD,空仓,
百济神州,美股,2025-10-24,311.4,314.95,309.0,310.81,112628.0,313.742,324.0273,,HOLD,空仓,
百济神州,美股,2025-10-27,315.7,320.35,312.92,315.43,153906.0,313.11,322.0873,,HOLD,空仓,
百济神州,美股,2025-10-28,313.94,318.99,312.95,316.85,200086.0,313.332,320.436,,HOLD,空仓,
百济神州,美股,2025-10-29,317.0,318.0,311.57,314.85,148741.0,313.594,318.02,,HOLD,空仓,
百济神州,美股,2025-10-30,310.19,313.8,307.51,308.22,190503.0,313.232,316.1813,,HOLD,空仓,
百济神州,美股,2025-10-31,311.61,312.97,307.92,310.48,142134.0,313.166,315.54,,HOLD,空仓,
百济神州,美股,2025-11-03,310.62,314.07,307.0,311.86,221292.0,312.452,314.5287,,HOLD,空仓,
百济神州,美股,2025-11-04,306.6,316.8,306.6,309.19,236363.0,310.92,313.7453,,HOLD,空仓,
百济神州,美股,2025-11-05,311.1,323.2,306.73,321.39,269264.0,312.228,314.0947,,HOLD,空仓,
百济神州,美股,2025-11-06,320.34,343.81,312.22,332.36,416275.0,317.056,315.0507,金叉,BUY,持仓,→ 次日(2025-11-07)开盘买入 @ 315.53
百济神州,美股,2025-11-07,315.53,320.59,312.87,319.97,339924.0,318.954,315.2873,,HOLD,持仓,
百济神州,美股,2025-11-10,329.0,333.22,327.03,329.2,137446.0,322.422,315.9947,,HOLD,持仓,
百济神州,美股,2025-11-11,328.24,343.96,328.24,343.65,234610.0,329.314,317.8553,,HOLD,持仓,
百济神州,美股,2025-11-12,348.75,379.33,347.5,377.47,847492.0,340.53,322.1173,,HOLD,持仓,
百济神州,美股,2025-11-13,375.99,381.5,365.52,368.36,456623.0,347.73,326.006,,HOLD,持仓,
百济神州,美股,2025-11-14,363.03,374.04,363.02,365.82,230134.0,356.9,329.6733,,HOLD,持仓,
百济神州,美股,2025-11-17,378.0,385.22,373.32,376.63,559003.0,366.386,333.7533,,HOLD,持仓,
百济神州,美股,2025-11-18,362.46,366.38,355.0,363.92,353560.0,370.44,336.8913,,HOLD,持仓,
百济神州,美股,2025-11-19,361.67,362.01,348.5,353.79,234756.0,365.704,339.4873,,HOLD,持仓,
百济神州,美股,2025-11-20,361.85,364.97,348.44,349.29,210383.0,361.89,342.2253,,HOLD,持仓,
百济神州,美股,2025-11-21,349.17,351.21,340.8,347.72,163481.0,358.27,344.708,,HOLD,持仓,
百济神州,美股,2025-11-24,352.11,356.55,322.41,332.71,637270.0,349.486,346.098,,HOLD,持仓,
百济神州,美股,2025-11-25,338.89,344.22,334.52,335.17,369089.0,343.736,347.83,死叉,SELL,空仓,→ 次日(2025-11-26)开盘卖出 @ 343.95 (盈亏: 9.01%)
百济神州,美股,2025-11-26,343.95,345.58,337.1,340.64,368565.0,341.106,349.1133,,HOLD,空仓,
百济神州,美股,2025-11-28,342.66,342.97,337.0,340.61,107513.0,339.37,349.6633,,HOLD,空仓,
百济神州,美股,2025-12-01,338.37,340.29,331.55,335.6,198657.0,336.946,350.7053,,HOLD,空仓,
百济神州,美股,2025-12-02,335.0,338.59,328.79,330.19,181578.0,336.442,350.7713,,HOLD,空仓,
百济神州,美股,2025-12-03,325.14,338.36,325.0,337.86,170607.0,336.98,350.3853,,HOLD,空仓,
百济神州,美股,2025-12-04,334.95,340.98,330.98,331.4,239751.0,335.132,347.314,,HOLD,空仓,
百济神州,美股,2025-12-05,332.64,332.64,310.11,322.9,603844.0,331.59,344.2833,,HOLD,空仓,
百济神州,美股,2025-12-08,324.99,331.83,324.68,326.49,259795.0,329.768,341.6613,,HOLD,空仓,
百济神州,美股,2025-12-09,317.33,323.29,316.4,318.69,307395.0,327.468,337.7987,,HOLD,空仓,
百济神州,美股,2025-12-10,318.28,322.96,315.5,322.68,140591.0,324.432,335.0493,,HOLD,空仓,
百济神州,美股,2025-12-11,318.21,326.77,318.21,320.84,189917.0,322.32,332.8527,,HOLD,空仓,
