name,market,date,open,high,low,close,volume,amount,currency,MA5,MA15,ma_signal
恒瑞医药,港股,2026-04-29,65.7,67.1,64.5,66.55,1689932.0,111775000.0,HKD,67.2976,66.9005,
恒瑞医药,港股,2026-04-30,66.5,66.5,64.7,65.0,1725208.0,112669512.4,HKD,66.6032,66.8057,死叉
恒瑞医药,港股,2026-05-04,65.0,67.65,64.05,67.4,2314086.0,152896044.65,HKD,66.3588,66.8143,
恒瑞医药,港股,2026-05-05,66.95,67.45,65.65,66.3,1420259.0,94554240.75,HKD,66.1444,66.9361,
恒瑞医药,港股,2026-05-06,66.4,66.65,64.75,65.45,2060777.0,134491631.7,HKD,66.14,66.938,
恒瑞医药,港股,2026-05-07,65.45,66.6,65.0,65.55,1836025.0,120549657.4,HKD,65.94,66.7699,
恒瑞医药,港股,2026-05-08,65.55,65.8,64.05,64.55,1988645.0,128449167.6,HKD,65.85,66.5184,
恒瑞医药,港股,2026-05-11,65.0,66.75,64.0,66.05,4085223.0,268307600.7,HKD,65.58,66.5103,
恒瑞医药,港股,2026-05-12,66.15,76.75,65.3,69.25,19273523.0,1366828357.3,HKD,66.17,66.6221,
恒瑞医药,港股,2026-05-13,69.8,70.6,67.5,68.85,6776347.0,463718183.2,HKD,66.85,66.7673,金叉
恒瑞医药,港股,2026-05-14,69.55,70.65,66.05,66.4,4093176.0,275458867.4,HKD,67.02,66.7525,
恒瑞医药,港股,2026-05-15,66.75,67.95,64.9,65.75,3735083.0,246544484.25,HKD,67.26,66.5711,
恒瑞医药,港股,2026-05-18,65.5,65.5,62.55,63.2,3773104.0,238282108.45,HKD,66.69,66.2096,
恒瑞医药,港股,2026-05-19,63.4,63.75,61.3,61.5,3592938.0,222561768.7,HKD,65.14,65.8181,死叉
恒瑞医药,港股,2026-05-20,61.95,62.0,60.55,61.05,2069437.0,126316253.0,HKD,63.58,65.5233,
恒瑞医药,港股,2026-05-21,61.95,63.25,60.8,62.4,3910227.0,242781890.3,HKD,62.78,65.2467,
恒瑞医药,港股,2026-05-22,62.5,62.8,61.2,61.35,3253231.0,200621391.71,HKD,61.9,65.0033,
恒瑞医药,港股,2026-05-26,61.0,61.8,59.5,59.65,3670435.0,221359479.3,HKD,61.19,64.4867,
恒瑞医药,港股,2026-05-27,59.55,61.45,58.25,60.15,5841038.0,351256860.0,HKD,60.92,64.0767,
恒瑞医药,港股,2026-05-28,60.3,60.8,58.1,58.2,3644850.0,213729161.35,HKD,60.35,63.5933,
恒瑞医药,港股,2026-05-29,58.95,60.5,57.25,60.2,6369651.0,377672950.35,HKD,59.91,63.2367,
恒瑞医药,港股,2026-06-01,60.2,61.55,58.45,58.5,3420536.0,203682712.2,HKD,59.34,62.8333,
恒瑞医药,港股,2026-06-02,58.55,58.85,57.4,58.85,2649957.0,154703220.15,HKD,59.18,62.3533,
恒瑞医药,港股,2026-06-03,59.0,59.0,54.5,54.7,12537983.0,696770277.55,HKD,58.09,61.3833,
恒瑞医药,港股,2026-06-04,55.0,55.8,52.1,53.35,7802347.0,415030725.0,HKD,57.12,60.35,
恒瑞医药,港股,2026-06-05,53.9,56.55,53.9,54.5,5580278.0,305987191.2,HKD,55.98,59.5567,
